fir_id,fir_number,crime_type,ipc_sections,station_id,district,occurred_at,reported_at,hour_of_day,status,modus_operandi,latitude,longitude
F3278,3278,Online fraud,"IT Act 66C, 66D; IPC 420",ST00002,BLR South,2026-01-16T16:33:00,2026-01-17T13:33:00,16,Under investigation,fake KYC call,12.91127,77.6136
F3279,3279,House break-in,"IPC 457, 380",ST00008,Jayanagar,2026-06-14T04:17:00,2026-06-15T11:17:00,4,Under investigation,rear-window entry,12.94599,77.59061
F3280,3280,Mobile theft,IPC 379,ST00020,Whitefield,2026-01-25T15:47:00,2026-01-26T12:47:00,15,Open,bus snatch,12.9612,77.73191
F3281,3281,Burglary,"IPC 454, 457",ST00023,KR Puram,2026-04-18T04:53:00,2026-04-18T08:53:00,4,Under investigation,ATM tamper,12.97276,77.65491
F3282,3282,Assault,"IPC 323, 324",ST00016,Rajajinagar,2026-01-20T22:29:00,2026-01-21T17:29:00,22,Under investigation,bar brawl,13.01094,77.57355
F3283,3283,Chain snatching,"IPC 379, 356",ST00049,Belagavi,2026-01-18T20:14:00,2026-01-20T00:14:00,20,Open,2-wheeler snatch,15.83026,74.48469
F3284,3284,Vehicle theft,IPC 379,ST00050,Belagavi,2026-04-07T01:44:00,2026-04-07T15:44:00,1,Under investigation,parking-lot lift,15.86149,74.51737
F3285,3285,Assault,"IPC 323, 324",ST00046,Hubballi,2026-04-14T16:34:00,2026-04-15T05:34:00,16,Under investigation,bar brawl,15.36793,75.13852
F3286,3286,Online fraud,"IT Act 66C, 66D; IPC 420",ST00013,BTM,2026-06-11T16:37:00,2026-06-12T09:37:00,16,Under investigation,UPI request fraud,12.91832,77.60162
F3287,3287,Online fraud,"IT Act 66C, 66D; IPC 420",ST00021,Whitefield,2026-05-24T11:48:00,2026-05-25T14:48:00,11,Under investigation,UPI request fraud,12.99464,77.73949
F3288,3288,Vehicle theft,IPC 379,ST00049,Belagavi,2026-06-29T04:08:00,2026-06-29T05:08:00,4,Charge-sheeted,duplicate-key theft,15.83042,74.4798
F3289,3289,Vehicle theft,IPC 379,ST00024,KR Puram,2026-01-17T01:39:00,2026-01-17T22:39:00,1,Under investigation,parking-lot lift,13.01541,77.71585
F3290,3290,Chain snatching,"IPC 379, 356",ST00013,BTM,2026-02-08T19:30:00,2026-02-09T16:30:00,19,Under investigation,evening market snatch,12.90239,77.60225
F3291,3291,Chain snatching,"IPC 379, 356",ST00039,Mysuru,2026-04-22T18:08:00,2026-04-23T07:08:00,18,Open,evening market snatch,12.27972,76.61245
F3292,3292,Vehicle theft,IPC 379,ST00046,Hubballi,2026-03-18T00:24:00,2026-03-19T10:24:00,0,Under investigation,parking-lot lift,15.35152,75.12415
F3293,3293,Cheating,IPC 420,ST00047,Hubballi,2026-04-12T12:59:00,2026-04-13T14:59:00,12,Open,investment scam,15.34821,75.10069
F3294,3294,Mobile theft,IPC 379,ST00002,BLR South,2026-02-23T17:56:00,2026-02-24T13:56:00,17,Under investigation,shop-counter lift,12.92711,77.60921
F3295,3295,Assault,"IPC 323, 324",ST00049,Belagavi,2026-06-24T17:14:00,2026-06-24T21:14:00,17,Under investigation,domestic dispute,15.82867,74.48323
F3296,3296,Vehicle theft,IPC 379,ST00018,Whitefield,2026-05-17T03:21:00,2026-05-18T04:21:00,3,Open,parking-lot lift,12.9497,77.78185
F3297,3297,Chain snatching,"IPC 379, 356",ST00050,Belagavi,2026-01-12T18:42:00,2026-01-13T06:42:00,18,Charge-sheeted,2-wheeler snatch,15.8644,74.52318
F3298,3298,Assault,"IPC 323, 324",ST00011,BTM,2026-03-13T22:01:00,2026-03-14T23:01:00,22,Under investigation,domestic dispute,12.93727,77.6355
F3299,3299,Assault,"IPC 323, 324",ST00028,Yelahanka,2026-01-15T20:58:00,2026-01-16T06:58:00,20,Charge-sheeted,domestic dispute,13.08093,77.55712
F3300,3300,Online fraud,"IT Act 66C, 66D; IPC 420",ST00013,BTM,2026-05-13T11:01:00,2026-05-14T03:01:00,11,Under investigation,OTP scam,12.92202,77.59534
F3301,3301,Vehicle theft,IPC 379,ST00015,Rajajinagar,2026-02-01T00:48:00,2026-02-01T17:48:00,0,Under investigation,duplicate-key theft,12.97334,77.58023
F3302,3302,House break-in,"IPC 457, 380",ST00009,BTM,2026-02-16T04:42:00,2026-02-16T09:42:00,4,Open,daytime recce break,12.88835,77.59777
F3303,3303,Chain snatching,"IPC 379, 356",ST00012,BTM,2026-06-05T20:10:00,2026-06-05T23:10:00,20,Charge-sheeted,2-wheeler snatch,12.91235,77.60176
F3304,3304,Vehicle theft,IPC 379,ST00002,BLR South,2026-06-26T00:23:00,2026-06-26T11:23:00,0,Under investigation,parking-lot lift,12.91855,77.60657
F3305,3305,Burglary,"IPC 454, 457",ST00046,Hubballi,2026-05-04T02:25:00,2026-05-04T19:25:00,2,Open,ATM tamper,15.35986,75.12683
F3306,3306,Mobile theft,IPC 379,ST00018,Whitefield,2026-03-15T14:26:00,2026-03-15T23:26:00,14,Under investigation,crowd pickpocket,12.95297,77.78281
F3307,3307,Mobile theft,IPC 379,ST00030,Electronic City,2026-03-27T16:01:00,2026-03-28T00:01:00,16,Under investigation,crowd pickpocket,12.8185,77.66916
F3308,3308,House break-in,"IPC 457, 380",ST00014,Rajajinagar,2026-06-27T00:30:00,2026-06-28T08:30:00,0,Charge-sheeted,daytime recce break,12.98225,77.5287
F3309,3309,Assault,"IPC 323, 324",ST00038,Mysuru,2026-03-26T23:59:00,2026-03-27T13:59:00,23,Under investigation,bar brawl,12.32596,76.64519
F3310,3310,Cheating,IPC 420,ST00032,Electronic City,2026-01-27T17:00:00,2026-01-28T00:00:00,17,Under investigation,fake job offer,12.86145,77.68178
F3311,3311,Online fraud,"IT Act 66C, 66D; IPC 420",ST00042,Mangaluru,2026-01-02T18:13:00,2026-01-03T10:13:00,18,Under investigation,OTP scam,12.90889,74.83944
F3312,3312,Online fraud,"IT Act 66C, 66D; IPC 420",ST00028,Yelahanka,2026-05-24T09:35:00,2026-05-24T23:35:00,9,Under investigation,OTP scam,13.07804,77.5582
F3313,3313,House break-in,"IPC 457, 380",ST00016,Rajajinagar,2026-03-04T02:24:00,2026-03-04T13:24:00,2,Under investigation,daytime recce break,12.99568,77.57284
F3314,3314,Cheating,IPC 420,ST00027,Yelahanka,2026-05-14T14:34:00,2026-05-15T03:34:00,14,Open,advance-fee fraud,13.12285,77.588
F3315,3315,Cheating,IPC 420,ST00032,Electronic City,2026-04-27T16:17:00,2026-04-28T05:17:00,16,Under investigation,advance-fee fraud,12.86171,77.67916
F3316,3316,Mobile theft,IPC 379,ST00008,Jayanagar,2026-03-21T17:52:00,2026-03-22T15:52:00,17,Under investigation,bus snatch,12.94309,77.59148
F3317,3317,Chain snatching,"IPC 379, 356",ST00029,Yelahanka,2026-05-29T18:59:00,2026-05-31T04:59:00,18,Charge-sheeted,2-wheeler snatch,13.09633,77.55857
F3318,3318,Chain snatching,"IPC 379, 356",ST00031,Electronic City,2026-01-27T22:32:00,2026-01-29T04:32:00,22,Under investigation,2-wheeler snatch,12.84949,77.65781
F3319,3319,Vehicle theft,IPC 379,ST00016,Rajajinagar,2026-01-18T02:02:00,2026-01-19T13:02:00,2,Charge-sheeted,duplicate-key theft,13.01101,77.57891
F3320,3320,Online fraud,"IT Act 66C, 66D; IPC 420",ST00035,Mysuru,2026-05-22T18:53:00,2026-05-23T02:53:00,18,Open,fake KYC call,12.31475,76.67929
F3321,3321,Online fraud,"IT Act 66C, 66D; IPC 420",ST00008,Jayanagar,2026-04-14T17:40:00,2026-04-15T12:40:00,17,Open,UPI request fraud,12.94538,77.60377
F3322,3322,Chain snatching,"IPC 379, 356",ST00019,Whitefield,2026-04-27T18:13:00,2026-04-29T04:13:00,18,Open,evening market snatch,12.9774,77.74362
F3323,3323,Vehicle theft,IPC 379,ST00049,Belagavi,2026-03-11T00:19:00,2026-03-11T01:19:00,0,Open,parking-lot lift,15.83214,74.49068
F3324,3324,Chain snatching,"IPC 379, 356",ST00050,Belagavi,2026-03-21T22:28:00,2026-03-23T06:28:00,22,Open,pillion-rider grab,15.86896,74.51459
F3325,3325,Vehicle theft,IPC 379,ST00043,Mangaluru,2026-05-28T01:38:00,2026-05-29T01:38:00,1,Open,parking-lot lift,12.92074,74.87301
F3326,3326,Mobile theft,IPC 379,ST00026,KR Puram,2026-04-29T14:44:00,2026-04-30T21:44:00,14,Charge-sheeted,crowd pickpocket,13.03505,77.7081
F3327,3327,Chain snatching,"IPC 379, 356",ST00029,Yelahanka,2026-05-07T22:07:00,2026-05-08T19:07:00,22,Open,pillion-rider grab,13.0905,77.56908
F3328,3328,Mobile theft,IPC 379,ST00001,BLR South,2026-03-17T12:12:00,2026-03-18T15:12:00,12,Under investigation,bus snatch,12.92379,77.56764
F3329,3329,Mobile theft,IPC 379,ST00033,Electronic City,2026-02-24T11:20:00,2026-02-25T14:20:00,11,Charge-sheeted,bus snatch,12.80705,77.68661
F3330,3330,Mobile theft,IPC 379,ST00050,Belagavi,2026-04-29T13:08:00,2026-04-30T18:08:00,13,Open,shop-counter lift,15.86543,74.51629
F3331,3331,Burglary,"IPC 454, 457",ST00021,Whitefield,2026-02-02T00:26:00,2026-02-02T19:26:00,0,Open,godown break-in,12.9946,77.74596
F3332,3332,Assault,"IPC 323, 324",ST00024,KR Puram,2026-01-09T18:52:00,2026-01-10T20:52:00,18,Charge-sheeted,street altercation,13.0028,77.71155
F3333,3333,Chain snatching,"IPC 379, 356",ST00050,Belagavi,2026-04-09T21:27:00,2026-04-10T18:27:00,21,Open,2-wheeler snatch,15.86497,74.52608
F3334,3334,Burglary,"IPC 454, 457",ST00019,Whitefield,2026-03-27T01:44:00,2026-03-28T10:44:00,1,Under investigation,shutter-break,12.97866,77.74705
F3335,3335,Chain snatching,"IPC 379, 356",ST00025,KR Puram,2026-02-27T19:07:00,2026-02-28T20:07:00,19,Under investigation,pillion-rider grab,13.00024,77.70089
F3336,3336,Chain snatching,"IPC 379, 356",ST00007,Jayanagar,2026-01-31T18:28:00,2026-02-01T17:28:00,18,Under investigation,pillion-rider grab,12.89573,77.56508
F3337,3337,Mobile theft,IPC 379,ST00020,Whitefield,2026-01-24T14:49:00,2026-01-25T12:49:00,14,Charge-sheeted,shop-counter lift,12.95754,77.74182
F3338,3338,House break-in,"IPC 457, 380",ST00027,Yelahanka,2026-03-22T00:01:00,2026-03-23T01:01:00,0,Under investigation,lock tampering,13.11943,77.57167
F3339,3339,Chain snatching,"IPC 379, 356",ST00041,Mangaluru,2026-05-02T22:16:00,2026-05-03T20:16:00,22,Open,2-wheeler snatch,12.88313,74.82584
F3340,3340,Online fraud,"IT Act 66C, 66D; IPC 420",ST00043,Mangaluru,2026-04-19T10:10:00,2026-04-19T23:10:00,10,Charge-sheeted,fake KYC call,12.91762,74.87133
F3341,3341,Assault,"IPC 323, 324",ST00023,KR Puram,2026-02-08T20:08:00,2026-02-10T01:08:00,20,Open,domestic dispute,12.97565,77.67243
F3342,3342,Mobile theft,IPC 379,ST00044,Mangaluru,2026-05-18T19:02:00,2026-05-19T12:02:00,19,Open,bus snatch,12.89566,74.86367
F3343,3343,Mobile theft,IPC 379,ST00041,Mangaluru,2026-01-03T19:00:00,2026-01-03T21:00:00,19,Open,shop-counter lift,12.89017,74.83404
F3344,3344,Vehicle theft,IPC 379,ST00015,Rajajinagar,2026-03-14T00:53:00,2026-03-14T22:53:00,0,Charge-sheeted,parking-lot lift,12.98298,77.56777
F3345,3345,Online fraud,"IT Act 66C, 66D; IPC 420",ST00026,KR Puram,2026-06-18T18:51:00,2026-06-18T21:51:00,18,Under investigation,OTP scam,13.03382,77.72164
F3346,3346,Chain snatching,"IPC 379, 356",ST00021,Whitefield,2026-04-25T20:49:00,2026-04-26T06:49:00,20,Under investigation,2-wheeler snatch,12.98893,77.75019
F3347,3347,Online fraud,"IT Act 66C, 66D; IPC 420",ST00037,Mysuru,2026-05-30T14:46:00,2026-05-30T19:46:00,14,Under investigation,fake KYC call,12.30287,76.64551
F3348,3348,Mobile theft,IPC 379,ST00047,Hubballi,2026-05-07T12:57:00,2026-05-08T15:57:00,12,Open,bus snatch,15.36117,75.11874
F3349,3349,Vehicle theft,IPC 379,ST00003,BLR South,2026-03-02T23:36:00,2026-03-04T01:36:00,23,Open,lock-break theft,12.87987,77.56265
F3350,3350,Chain snatching,"IPC 379, 356",ST00010,BTM,2026-02-27T19:30:00,2026-02-28T13:30:00,19,Charge-sheeted,evening market snatch,12.93299,77.61998
F3351,3351,House break-in,"IPC 457, 380",ST00025,KR Puram,2026-03-06T03:34:00,2026-03-06T11:34:00,3,Under investigation,rear-window entry,12.99685,77.70285
F3352,3352,Assault,"IPC 323, 324",ST00048,Hubballi,2026-05-12T17:22:00,2026-05-13T05:22:00,17,Open,domestic dispute,15.33916,75.1198
F3353,3353,Mobile theft,IPC 379,ST00010,BTM,2026-03-03T14:34:00,2026-03-03T20:34:00,14,Under investigation,bus snatch,12.92145,77.63039
F3354,3354,Vehicle theft,IPC 379,ST00025,KR Puram,2026-05-24T00:49:00,2026-05-24T11:49:00,0,Charge-sheeted,lock-break theft,13.00097,77.6861
F3355,3355,Mobile theft,IPC 379,ST00002,BLR South,2026-04-09T20:48:00,2026-04-10T15:48:00,20,Open,crowd pickpocket,12.92614,77.61687
F3356,3356,Cheating,IPC 420,ST00010,BTM,2026-06-29T17:52:00,2026-06-30T21:52:00,17,Under investigation,advance-fee fraud,12.92318,77.62164
F3357,3357,Vehicle theft,IPC 379,ST00031,Electronic City,2026-01-14T00:59:00,2026-01-14T06:59:00,0,Under investigation,lock-break theft,12.84185,77.66035
F3358,3358,Cheating,IPC 420,ST00048,Hubballi,2026-05-01T18:30:00,2026-05-02T17:30:00,18,Under investigation,fake job offer,15.34883,75.12712
F3359,3359,Vehicle theft,IPC 379,ST00025,KR Puram,2026-05-03T01:49:00,2026-05-04T07:49:00,1,Under investigation,duplicate-key theft,12.99201,77.69253
F3360,3360,Vehicle theft,IPC 379,ST00006,Jayanagar,2026-03-14T03:19:00,2026-03-14T06:19:00,3,Open,duplicate-key theft,12.91421,77.55394
F3361,3361,Chain snatching,"IPC 379, 356",ST00003,BLR South,2026-04-29T22:57:00,2026-05-01T10:57:00,22,Open,evening market snatch,12.88197,77.5675
F3362,3362,Assault,"IPC 323, 324",ST00046,Hubballi,2026-05-15T18:15:00,2026-05-15T22:15:00,18,Open,bar brawl,15.35423,75.12536
F3363,3363,Mobile theft,IPC 379,ST00033,Electronic City,2026-05-15T12:50:00,2026-05-16T22:50:00,12,Charge-sheeted,shop-counter lift,12.81382,77.68137
F3364,3364,Vehicle theft,IPC 379,ST00047,Hubballi,2026-05-30T00:45:00,2026-05-30T08:45:00,0,Under investigation,duplicate-key theft,15.35913,75.10382
F3365,3365,Mobile theft,IPC 379,ST00033,Electronic City,2026-05-27T17:08:00,2026-05-28T06:08:00,17,Under investigation,shop-counter lift,12.81106,77.68929
F3366,3366,Chain snatching,"IPC 379, 356",ST00034,Electronic City,2026-06-10T19:09:00,2026-06-10T21:09:00,19,Open,evening market snatch,12.85681,77.66942
F3367,3367,Online fraud,"IT Act 66C, 66D; IPC 420",ST00040,Mangaluru,2026-04-12T10:20:00,2026-04-13T07:20:00,10,Under investigation,UPI request fraud,12.87723,74.86754
F3368,3368,Online fraud,"IT Act 66C, 66D; IPC 420",ST00045,Hubballi,2026-06-19T09:00:00,2026-06-20T02:00:00,9,Under investigation,fake KYC call,15.33612,75.11553
F3369,3369,Assault,"IPC 323, 324",ST00021,Whitefield,2026-04-19T18:45:00,2026-04-20T14:45:00,18,Under investigation,street altercation,12.99189,77.75471
F3370,3370,Chain snatching,"IPC 379, 356",ST00046,Hubballi,2026-03-07T19:48:00,2026-03-08T16:48:00,19,Open,pillion-rider grab,15.35729,75.13725
F3371,3371,Cheating,IPC 420,ST00012,BTM,2026-03-27T16:54:00,2026-03-28T13:54:00,16,Open,advance-fee fraud,12.9042,77.60319
F3372,3372,Online fraud,"IT Act 66C, 66D; IPC 420",ST00046,Hubballi,2026-05-11T15:50:00,2026-05-11T21:50:00,15,Charge-sheeted,UPI request fraud,15.35995,75.13337
F3373,3373,Mobile theft,IPC 379,ST00032,Electronic City,2026-05-02T12:50:00,2026-05-03T18:50:00,12,Open,crowd pickpocket,12.85852,77.67451
F3374,3374,Mobile theft,IPC 379,ST00042,Mangaluru,2026-02-06T19:20:00,2026-02-08T00:20:00,19,Under investigation,bus snatch,12.91064,74.84311
F3375,3375,Chain snatching,"IPC 379, 356",ST00049,Belagavi,2026-06-17T21:19:00,2026-06-18T22:19:00,21,Open,evening market snatch,15.83501,74.48856
F3376,3376,Online fraud,"IT Act 66C, 66D; IPC 420",ST00041,Mangaluru,2026-06-18T12:42:00,2026-06-18T19:42:00,12,Under investigation,fake KYC call,12.87756,74.84112
F3377,3377,Chain snatching,"IPC 379, 356",ST00042,Mangaluru,2026-04-11T18:13:00,2026-04-11T22:13:00,18,Under investigation,2-wheeler snatch,12.90865,74.85093
F3378,3378,Mobile theft,IPC 379,ST00030,Electronic City,2026-03-18T12:06:00,2026-03-19T02:06:00,12,Under investigation,bus snatch,12.82447,77.68359
F3379,3379,Burglary,"IPC 454, 457",ST00046,Hubballi,2026-06-04T01:23:00,2026-06-05T08:23:00,1,Charge-sheeted,shutter-break,15.36333,75.13565
F3380,3380,Vehicle theft,IPC 379,ST00018,Whitefield,2026-05-02T23:11:00,2026-05-04T00:11:00,23,Under investigation,parking-lot lift,12.96127,77.77308
F3381,3381,House break-in,"IPC 457, 380",ST00014,Rajajinagar,2026-02-24T04:25:00,2026-02-24T17:25:00,4,Under investigation,lock tampering,12.99046,77.52782
F3382,3382,Chain snatching,"IPC 379, 356",ST00013,BTM,2026-01-18T19:17:00,2026-01-19T19:17:00,19,Open,evening market snatch,12.90927,77.59084
F3383,3383,Chain snatching,"IPC 379, 356",ST00016,Rajajinagar,2026-04-03T22:44:00,2026-04-04T19:44:00,22,Under investigation,evening market snatch,12.9916,77.58034
F3384,3384,Cheating,IPC 420,ST00023,KR Puram,2026-05-20T18:33:00,2026-05-22T02:33:00,18,Open,advance-fee fraud,12.98333,77.65984
F3385,3385,Online fraud,"IT Act 66C, 66D; IPC 420",ST00050,Belagavi,2026-03-10T14:17:00,2026-03-11T11:17:00,14,Open,UPI request fraud,15.8615,74.52176
F3386,3386,House break-in,"IPC 457, 380",ST00005,BLR South,2026-05-03T05:25:00,2026-05-04T01:25:00,5,Under investigation,lock tampering,12.89823,77.6003
F3387,3387,Chain snatching,"IPC 379, 356",ST00039,Mysuru,2026-06-24T22:31:00,2026-06-26T06:31:00,22,Under investigation,pillion-rider grab,12.26891,76.61996
F3388,3388,Mobile theft,IPC 379,ST00017,Rajajinagar,2026-06-12T16:24:00,2026-06-13T08:24:00,16,Charge-sheeted,crowd pickpocket,13.00532,77.56718
F3389,3389,Assault,"IPC 323, 324",ST00012,BTM,2026-02-13T17:07:00,2026-02-14T16:07:00,17,Open,street altercation,12.91251,77.60133
F3390,3390,Chain snatching,"IPC 379, 356",ST00018,Whitefield,2026-03-23T20:00:00,2026-03-25T03:00:00,20,Open,pillion-rider grab,12.94319,77.77613
F3391,3391,House break-in,"IPC 457, 380",ST00031,Electronic City,2026-04-15T04:01:00,2026-04-16T15:01:00,4,Under investigation,lock tampering,12.84755,77.66145
F3392,3392,Chain snatching,"IPC 379, 356",ST00034,Electronic City,2026-05-15T21:33:00,2026-05-16T17:33:00,21,Under investigation,evening market snatch,12.85757,77.67589
F3393,3393,Burglary,"IPC 454, 457",ST00021,Whitefield,2026-01-17T04:15:00,2026-01-18T01:15:00,4,Open,godown break-in,12.97984,77.74524
F3394,3394,Mobile theft,IPC 379,ST00032,Electronic City,2026-04-09T20:50:00,2026-04-10T02:50:00,20,Charge-sheeted,shop-counter lift,12.86937,77.67928
F3395,3395,Online fraud,"IT Act 66C, 66D; IPC 420",ST00001,BLR South,2026-03-24T14:00:00,2026-03-25T09:00:00,14,Open,OTP scam,12.92325,77.57229
F3396,3396,House break-in,"IPC 457, 380",ST00020,Whitefield,2026-02-17T01:26:00,2026-02-18T08:26:00,1,Open,rear-window entry,12.94966,77.72949
F3397,3397,Online fraud,"IT Act 66C, 66D; IPC 420",ST00032,Electronic City,2026-05-30T09:34:00,2026-05-31T11:34:00,9,Charge-sheeted,OTP scam,12.8628,77.6845
F3398,3398,Online fraud,"IT Act 66C, 66D; IPC 420",ST00048,Hubballi,2026-05-10T17:55:00,2026-05-11T03:55:00,17,Under investigation,fake KYC call,15.35118,75.12148
F3399,3399,Cheating,IPC 420,ST00049,Belagavi,2026-04-22T09:26:00,2026-04-23T17:26:00,9,Under investigation,investment scam,15.83677,74.48151
F3400,3400,Vehicle theft,IPC 379,ST00022,KR Puram,2026-04-24T04:08:00,2026-04-25T06:08:00,4,Open,parking-lot lift,12.99105,77.72444
F3401,3401,Online fraud,"IT Act 66C, 66D; IPC 420",ST00012,BTM,2026-04-02T17:28:00,2026-04-03T04:28:00,17,Open,fake KYC call,12.90756,77.60385
F3402,3402,Chain snatching,"IPC 379, 356",ST00038,Mysuru,2026-02-12T20:51:00,2026-02-14T08:51:00,20,Open,evening market snatch,12.32971,76.65404
F3403,3403,Cheating,IPC 420,ST00051,Belagavi,2026-01-01T15:12:00,2026-01-02T13:12:00,15,Under investigation,investment scam,15.85197,74.50287
F3404,3404,Online fraud,"IT Act 66C, 66D; IPC 420",ST00003,BLR South,2026-01-22T09:54:00,2026-01-23T12:54:00,9,Under investigation,fake KYC call,12.87554,77.57121
F3405,3405,Chain snatching,"IPC 379, 356",ST00012,BTM,2026-05-14T21:14:00,2026-05-16T09:14:00,21,Under investigation,2-wheeler snatch,12.90859,77.61641
F3406,3406,Assault,"IPC 323, 324",ST00029,Yelahanka,2026-02-19T21:02:00,2026-02-21T07:02:00,21,Open,bar brawl,13.10165,77.57005
F3407,3407,Mobile theft,IPC 379,ST00010,BTM,2026-05-18T16:27:00,2026-05-19T19:27:00,16,Open,bus snatch,12.92414,77.6197
F3408,3408,Cheating,IPC 420,ST00025,KR Puram,2026-05-04T14:08:00,2026-05-04T15:08:00,14,Open,fake job offer,12.98965,77.70225
F3409,3409,Assault,"IPC 323, 324",ST00026,KR Puram,2026-04-25T21:13:00,2026-04-27T05:13:00,21,Under investigation,bar brawl,13.03394,77.71424
F3410,3410,Mobile theft,IPC 379,ST00032,Electronic City,2026-05-29T17:07:00,2026-05-30T18:07:00,17,Open,shop-counter lift,12.8551,77.68523
F3411,3411,Mobile theft,IPC 379,ST00016,Rajajinagar,2026-01-05T18:17:00,2026-01-06T17:17:00,18,Open,crowd pickpocket,13.00851,77.56681
F3412,3412,Mobile theft,IPC 379,ST00044,Mangaluru,2026-06-24T17:59:00,2026-06-25T13:59:00,17,Under investigation,bus snatch,12.89706,74.85502
F3413,3413,Burglary,"IPC 454, 457",ST00017,Rajajinagar,2026-02-24T03:13:00,2026-02-24T22:13:00,3,Under investigation,shutter-break,13.0054,77.5648
F3414,3414,Vehicle theft,IPC 379,ST00019,Whitefield,2026-03-08T23:41:00,2026-03-10T02:41:00,23,Open,lock-break theft,12.98275,77.73444
F3415,3415,Burglary,"IPC 454, 457",ST00035,Mysuru,2026-03-11T05:55:00,2026-03-12T17:55:00,5,Charge-sheeted,ATM tamper,12.31557,76.67515
F3416,3416,Online fraud,"IT Act 66C, 66D; IPC 420",ST00005,BLR South,2026-05-29T12:28:00,2026-05-29T17:28:00,12,Under investigation,OTP scam,12.90228,77.59538
F3417,3417,Assault,"IPC 323, 324",ST00037,Mysuru,2026-04-08T18:06:00,2026-04-10T06:06:00,18,Open,street altercation,12.3048,76.63899
F3418,3418,Chain snatching,"IPC 379, 356",ST00023,KR Puram,2026-04-18T21:08:00,2026-04-19T23:08:00,21,Under investigation,pillion-rider grab,12.97334,77.66824
F3419,3419,Cheating,IPC 420,ST00042,Mangaluru,2026-05-06T09:23:00,2026-05-07T21:23:00,9,Open,advance-fee fraud,12.9138,74.84905
F3420,3420,Cheating,IPC 420,ST00007,Jayanagar,2026-01-10T15:11:00,2026-01-10T21:11:00,15,Open,investment scam,12.90452,77.56373
F3421,3421,Vehicle theft,IPC 379,ST00026,KR Puram,2026-06-12T03:38:00,2026-06-12T22:38:00,3,Under investigation,duplicate-key theft,13.0234,77.71485
